alpha,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
0.301,1.25,0.05071524511159453,0.13256351586846915,0.03380570852610189,0.5302302919923149
0.301,1.4,0.05076953871205706,0.17532992599449196,0.03382428005981383,0.4382961746352409
0.301,1.55,0.050673692443636974,0.20008357004255464,0.03376807320926201,0.3637649511981599
0.301,1.7,0.05071989713230115,0.21178995653174457,0.033803116028165124,0.30254448195479505
0.301,1.85,0.05073391484423573,0.21403507065249996,0.03380802212056623,0.25178989843860566
0.301,2.0,0.050870276188713495,0.20977442035109778,0.033895976389303126,0.20974808548371068
0.301,2.15,0.050787025608285616,0.20110767244195232,0.033867689418745794,0.17489330241630877
0.301,2.3,0.05071640741714598,0.19008275402275415,0.03380049494832685,0.14621115522953554
0.301,2.45,0.05073350499899465,0.17835935844840148,0.03379539758219887,0.1229745014988296
0.301,2.6,0.05074407349495354,0.16692467087458718,0.033804458376183115,0.10429888125657516
0.301,2.75,0.05072098766523828,0.15637916784156092,0.0338187816700797,0.08937438280913643
0.301,2.9,0.05072717019587188,0.1470528742286496,0.03380243804369845,0.07738317731833746
0.301,3.05,0.05074533229056577,0.13902948718424896,0.033822699144044954,0.06781552531969348
0.301,3.2,0.05067557616565423,0.1319981615853721,0.03377140260706913,0.05999440988454121
0.301,3.35,0.0508126418656056,0.1263816629301186,0.0338427254161766,0.0537473743592363
0.301,3.5,0.05080454976436307,0.12138440631248022,0.03384549504601202,0.04853228690026119
0.301,3.65,0.050816522239455666,0.11716902489578271,0.03387409437717323,0.044212223071041806
0.301,3.8,0.050699294521279345,0.11329895992809276,0.033793299198205354,0.0404642982065819
0.301,3.95,0.05077679577717964,0.11030313660162136,0.03383871478152585,0.03738366921679369
0.301,4.1,0.050763677227091034,0.10756669544409736,0.033835776651112134,0.034696688991677736
0.301,4.25,0.05077538449434664,0.10522051903240592,0.033839596834281054,0.03237048296305322
0.301,4.4,0.05074995451199954,0.10311187673834758,0.033832386530881574,0.030329028954569275
0.301,4.55,0.05069831296669074,0.10119700279030275,0.03379734433667096,0.028509324842988848
0.301,4.7,0.05072250181149033,0.09962149302209958,0.033799744713687824,0.0269195988726068
0.301,4.85,0.05072879138906462,0.09819659699454095,0.03379428028392566,0.025495676938015133
0.301,5.0,0.05073693790915039,0.0969563700715385,0.03382396228271589,0.02424121661870477
0.301,5.15,0.050746200035362954,0.09580247891616964,0.03379294229378479,0.023069627943750698
0.301,5.3,0.05072186336427766,0.09475963087779364,0.03380840508355736,0.022037028325283786
0.301,5.45,0.050718101062979845,0.093834882051861,0.03381348421864735,0.02108968779896314
0.301,5.6,0.05071109083449985,0.09298631519682143,0.03380839861713813,0.020217483142773315
0.301,5.75,0.050718998042310795,0.09223932698207786,0.033810900396315076,0.01942052999452564
0.301,5.9,0.050678693645235376,0.09148905728611481,0.03379583842208292,0.01867809097292889
0.301,6.05,0.050710110874774436,0.0909025361758405,0.033802728920809266,0.018001504117010098
0.301,6.2,0.05074947591653265,0.09037995899536909,0.03381113632622541,0.01737489919877714
0.301,6.35,0.050716915368311424,0.08979349531325782,0.03378556596660527,0.01677753402443392
0.301,6.5,0.050739580318076995,0.08936666362474462,0.0338244178653103,0.016249522611176397
0.301,6.65,0.05080799823687665,0.0890505736993448,0.03388722361238393,0.015766222292311997
0.301,6.8,0.050739314501178,0.08849965382881282,0.03381266552267535,0.015256129707964944
0.301,6.95,0.05069172020736569,0.08806204125306323,0.03380846138671717,0.014806695049164157
0.301,7.1,0.050699709538499435,0.08772586182386641,0.033815560494111704,0.014387819613987485
0.301,7.25,0.05072749752018344,0.08744296163005652,0.03382889099344791,0.013995370532821873
0.301,7.4,0.050670251906661835,0.08703376034683943,0.03377678319232013,0.013600633080131102
0.301,7.55,0.05070670255085663,0.08680650402840336,0.03379153670258928,0.013251494137540482
0.301,7.7,0.050699324305178636,0.08653504608356696,0.0337888029736476,0.012914967946716932
0.301,7.85,0.05071544022617051,0.08631698493985579,0.033797269454131515,0.012599552701014658
0.301,8.0,0.050725252893598936,0.08610703394145094,0.033804315354139185,0.012299561350465598
0.321,0.5,0.0663608669773641,-4.129757282417003e-31,0.044239389453774744,0.748646129643089
0.321,0.65,0.06635677042061154,3.34256933280884e-28,0.04423426306621685,0.74864499327158
0.321,0.8,0.06635944790218654,4.2506707547014632e-19,0.04423674066558327,0.748645578704698
0.321,0.95,0.06636635163780712,1.3902972801697902e-06,0.044242038493147465,0.7486449430903199
0.321,1.1,0.06636741057057288,0.06536076508185173,0.04424164759044562,0.6536089573743616
0.321,1.25,0.0663634671322798,0.13471623045439401,0.04423879403243473,0.5388640769990323
0.321,1.4,0.06636736958180467,0.17930343822009953,0.0442414519206415,0.44825700363754556
0.321,1.55,0.06636318191919663,0.20632493479279873,0.044240745661697445,0.3751353263792979
0.321,1.7,0.06636514394964842,0.22068176855881041,0.04424121961435209,0.3152572967985944
0.321,1.85,0.06636256245762766,0.2259307490635385,0.04424024226446212,0.2657989274382545
0.321,2.0,0.06636434041428865,0.22480722543612028,0.04423957288614512,0.22480258335947365
0.321,2.15,0.06636522460033847,0.21947417647911896,0.04424034433329031,0.1908423350310179
0.321,2.3,0.06636824539129164,0.21165041297056558,0.04424330891625647,0.16280402332033406
0.321,2.45,0.06636930492810995,0.20264374729535115,0.04424500908541447,0.13975144359222388
0.321,2.6,0.06636607177532093,0.19338370940192529,0.04424203645505459,0.12086129630757321
0.321,2.75,0.06636532178617159,0.1844818762846077,0.044242033977241926,0.10541549402854547
0.321,2.9,0.06636554387326087,0.1762683183976506,0.044242260827941006,0.09277029705887357
0.321,3.05,0.06636289388781867,0.16887846812127733,0.04424106369728405,0.08237821011806035
0.321,3.2,0.06635894759250366,0.16233332135389436,0.044237934425651104,0.0737862534357016
0.321,3.35,0.06636477549358492,0.1566039459763732,0.044238764549124135,0.0666352806200037
0.321,3.5,0.0663654776422446,0.15159208852198683,0.04424062649090259,0.060633605939385535
0.321,3.65,0.06636231907476958,0.1472090295539284,0.044239854197125915,0.05554881282614874
0.321,3.8,0.06636777477052633,0.14339075397393114,0.04424313645303169,0.05120877321641283
0.321,3.95,0.06636997978040361,0.14003824673754722,0.0442416355224977,0.0474663572710925
0.321,4.1,0.06636632634599463,0.13708282938270816,0.044238205800560586,0.04421583053912586
0.321,4.25,0.06636865888666633,0.1344892579877401,0.044243217084080494,0.041379133962512214
0.321,4.4,0.06636404230952445,0.13217847419582857,0.044239490471802256,0.0388737975728886
0.321,4.55,0.06636827471172368,0.13014374555810754,0.044246683354861135,0.036660300442749476
0.321,4.7,0.06635933952090711,0.12830254053039425,0.044239060871534376,0.034675941785969396
0.321,4.85,0.06636701327829204,0.12668065714956006,0.0442409488652233,0.032901808819320935
0.321,5.0,0.0663643822957594,0.1252100453374202,0.0442392553402137,0.031300485039687506
0.321,5.15,0.06636489457133017,0.12389231244094072,0.044242284278613556,0.029852803047890526
0.321,5.3,0.06636610422847249,0.12269863201750028,0.04424022825343575,0.02853258736050198
0.321,5.45,0.06637153667596947,0.12162656594783214,0.044244104433105266,0.027329848825591013
0.321,5.6,0.06636549159934099,0.12063456746996941,0.04424144545381259,0.02622373555218721
0.321,5.75,0.06636734280575811,0.119741029083788,0.04424097426390943,0.02520682694839173
0.321,5.9,0.0663645286014192,0.11891898923851985,0.04423949463634042,0.024267660703495057
0.321,6.05,0.06636805483420125,0.1181771673200793,0.044242499790573354,0.02340008107014061
0.321,6.2,0.06636583729882713,0.1174868142685106,0.04424069844513327,0.022592279181833264
0.321,6.35,0.06636088796877197,0.11684853743428743,0.04423840700585927,0.02184000375072113
0.321,6.5,0.06636547577868832,0.11627532745312923,0.04424134448620985,0.02113999989100605
0.321,6.65,0.06636537836587907,0.11573937108319668,0.04424122657964656,0.02048389325842664
0.321,6.8,0.06636433605830712,0.1152422192662117,0.044240039571388855,0.019868308994068537
0.321,6.95,0.06636539897131527,0.11478561396695822,0.04424040196975299,0.01929057051344198
0.321,7.1,0.0663666871213094,0.11436276879058072,0.04424074482157684,0.018746730145770663
0.321,7.25,0.06635656548711884,0.1139548488084186,0.044237540900575335,0.01823270004999176
0.321,7.4,0.06636284089224805,0.11359825502923275,0.04424072668383057,0.017749264719489656
0.321,7.55,0.0663639060202945,0.11325805234712963,0.04423994687243025,0.01729046291184677
0.321,7.7,0.0663681557916854,0.11294783102312936,0.044243017601063285,0.016857036375013693
0.321,7.85,0.06636545352081004,0.11264430550314171,0.04423759195312534,0.016442795963561022
0.321,8.0,0.06635741064747955,0.11235917254982505,0.04423769909107854,0.01605113418507869
0.341,0.5,0.08005728479786854,-2.296135033932094e-30,0.05337144117823021,0.7543199745030171
0.341,0.65,0.08005703946159315,5.676366859413894e-32,0.0533711603661038,0.7543199118057786
0.341,0.8,0.08005828632730515,3.723816952967503e-19,0.0533721629251249,0.7543201548832611
0.341,0.95,0.08005725775534131,1.4445934108364469e-06,0.05337156661325835,0.7543179995367522
0.341,1.1,0.08005734675691352,0.06599505845075881,0.053371562984070996,0.6599503130534423
0.341,1.25,0.08005745176947268,0.13655920548210615,0.05337156008173606,0.5462365232117649
0.341,1.4,0.08005800137537425,0.18267096218775394,0.05337204273851524,0.4566773421968704
0.341,1.55,0.08005716727659798,0.21152921064573324,0.053371358420771196,0.3845983574326993
0.341,1.7,0.08005743595846262,0.22800442769402568,0.05337158347790688,0.325720542368232
0.341,1.85,0.08005735530816256,0.23559608896793444,0.053371308968470255,0.2771716131021625
0.341,2.0,0.08005741299907404,0.23693979857681566,0.053371548652702425,0.2369398048239116
0.341,2.15,0.0800573029127929,0.2340737745503096,0.053371571593652335,0.20354256764489084
0.341,2.3,0.08005729590186908,0.2285769570048542,0.053371370681391216,0.17582837734327117
0.341,2.45,0.08005724075109766,0.22164199472144147,0.0533714829600903,0.15285668404113678
0.341,2.6,0.08005746371743765,0.2141266598499189,0.05337174446289268,0.13382940111360667
0.341,2.75,0.08005760110410161,0.20660494613648073,0.05337147433829217,0.11805980443832143
0.341,2.9,0.080057320259439,0.1994277202984102,0.05337159092283954,0.10496213518229414
0.341,3.05,0.08005745434231074,0.1927823825892941,0.05337187849446691,0.094040529318689
0.341,3.2,0.08005728563709054,0.1867438010570064,0.05337147941340048,0.08488362721438988
0.341,3.35,0.0800578526156386,0.1813221550391267,0.05337181405542094,0.07715835671579596
0.341,3.5,0.08005792611487354,0.17648519535179416,0.05337194574267758,0.07059413036571324
0.341,3.65,0.08005813975079049,0.17218512289541849,0.053372198375440785,0.06497563243684228
0.341,3.8,0.0800574120512531,0.16836464783111044,0.05337171509794671,0.06013038897222449
0.341,3.95,0.08005738050336006,0.16497120036306684,0.05337154418158666,0.05592249430257488
0.341,4.1,0.08005801434512369,0.16195307490028216,0.05337176884809806,0.05224281879889753
0.341,4.25,0.08005747504926984,0.159260862495835,0.05337170802025781,0.04900344310568085
0.341,4.4,0.08005781740416604,0.15685605276467374,0.053371868966143224,0.04613417241076358
0.341,4.55,0.08005736869867243,0.15470011989343702,0.05337159191911388,0.043577571348893646
0.341,4.7,0.08005742983831392,0.15276385671502424,0.053371532802356084,0.041287546058019056
0.341,4.85,0.0800577283219561,0.15101998691495772,0.05337170490833663,0.039225960721776976
0.341,5.0,0.08005735610265866,0.14944374021630696,0.05337150678646689,0.03736096471222633
0.341,5.15,0.08005765637779931,0.14801736277510114,0.05337185703094962,0.035666913912567544
0.341,5.3,0.08005762289837892,0.14672171607933163,0.05337188620970705,0.034121427707925506
0.341,5.45,0.08005749432908939,0.1455421860394818,0.05337166226305419,0.032706155062141404
0.341,5.6,0.08005750911664947,0.14446634854575247,0.053371496779813385,0.03140570608829727
0.341,5.75,0.08005771888818533,0.14348320659561303,0.053371624688520816,0.03020695791884399
0.341,5.9,0.08005756665850391,0.1425819886638346,0.053371610179303454,0.029098368973547412
0.341,6.05,0.08005739043752469,0.14175455147608604,0.05337148621487997,0.028070215981026714
0.341,6.2,0.08005748799395275,0.14099401038983453,0.05337159024965933,0.02711424982196594
0.341,6.35,0.0800574840504413,0.1402931164208845,0.0533716154252193,0.026223037443775455
0.341,6.5,0.08005850743334889,0.13964762464949537,0.05337192961616192,0.025390359551522357
0.341,6.65,0.08005762220225783,0.13904845802437915,0.05337167202602009,0.024610356082708465
0.341,6.8,0.08005739279015997,0.13849466661603582,0.05337175091553491,0.023878471954232677
0.341,6.95,0.08005728417709915,0.1379811225126508,0.05337154963408629,0.023190151907880745
0.341,7.1,0.08005746020629145,0.13750486028525555,0.05337160734120479,0.0225418053049184
0.341,7.25,0.08005758385593727,0.1370620064271527,0.05337155889213022,0.021929908467982713
0.341,7.4,0.08005778344646954,0.1366499854611436,0.053371585054467166,0.021351515762798173
0.341,7.55,0.08005779712430414,0.13626622762832694,0.05337203016358409,0.02080406667268276
0.341,7.7,0.08005753553929691,0.135907075661915,0.05337138331065534,0.02028459435769051
0.341,7.85,0.08005756068484918,0.1355726271230627,0.05337153657913195,0.019791612324887246
0.341,8.0,0.08005757768926447,0.13525988847947307,0.053371532230242914,0.01932282556451919
0.361,0.5,0.09224360039211613,2.5628672846625285e-35,0.06149580283931463,0.7593063057619631
0.361,0.65,0.09224361485612245,5.742486419898912e-32,0.06149581479781685,0.7593063089992943
0.361,0.8,0.0922436114773601,4.3066191083816073e-19,0.061495775751318274,0.7593063018709572
0.361,0.95,0.0922437226395592,1.5029674855004433e-06,0.06149587882106068,0.7593042749213513
0.361,1.1,0.09224364090210516,0.06655005785853144,0.06149578095641517,0.6655005587101583
0.361,1.25,0.09224369727802986,0.13816045252508424,0.06149587430331427,0.5526418395139581
0.361,1.4,0.09224363498790958,0.18557354608797755,0.061495827961255876,0.4639339006391724
0.361,1.55,0.09224366817454312,0.21597437566153183,0.06149585021494132,0.39268074075854703
0.361,1.7,0.09224371071853907,0.23420051665400857,0.06149588853761449,0.33457224735863933
0.361,1.85,0.09224376384621455,0.24369675199518884,0.06149591206379697,0.2867021341436491
0.361,2.0,0.09224368301049642,0.2470216334318338,0.06149583494342179,0.24702168794900414
0.361,2.15,0.0922436219268479,0.24612218597026575,0.06149583558687172,0.21401939867881659
0.361,2.3,0.09224366778914123,0.24248484361527295,0.061495864839150836,0.18652690469834704
0.361,2.45,0.09224365426151138,0.23722452552534112,0.06149581805930754,0.16360318430454945
0.361,2.6,0.09224365193513695,0.23114862164048483,0.06149581588187168,0.14446795018941255
0.361,2.75,0.09224364717355471,0.22481281049302537,0.06149579052266792,0.12846450187216246
0.361,2.9,0.09224367326194634,0.21857573753090845,0.06149585891299063,0.11503994310430139
0.361,3.05,0.09224358978267155,0.2126495073154005,0.061495771449472804,0.10373152526288884
0.361,3.2,0.09224369317140446,0.20714505105494913,0.061495861213823756,0.09415690314681496
0.361,3.35,0.09224365180116681,0.2021053465452975,0.06149585432829957,0.08600235323273783
0.361,3.5,0.09224365033590184,0.19753298300783062,0.061495837998380286,0.07901325580833332
0.361,3.65,0.09224370449994575,0.19340698261278308,0.061495903429382826,0.07298384164413688
0.361,3.8,0.09224375129000989,0.18969424433392154,0.0614959119195738,0.06774799617932195
0.361,3.95,0.092243644607534,0.1863568703139165,0.06149575856912247,0.06317182685246003
0.361,4.1,0.09224366664661779,0.18335728518519917,0.061495844322362304,0.05914755711859661
0.361,4.25,0.09224363816127237,0.18065856193652446,0.06149581246177923,0.055587287917634176
0.361,4.4,0.09224364925947237,0.17822733261105564,0.061495822146945975,0.05241984042660649
0.361,4.55,0.09224369319911946,0.1760332800440286,0.061495861677936914,0.049586876694151745
0.361,4.7,0.09224363857630594,0.17404919286855983,0.061495817253907806,0.047040357284528815
0.361,4.85,0.0922436398087358,0.17225153702432375,0.061495829661182846,0.04474069738099228
0.361,5.0,0.09224374092721274,0.17061938103088514,0.061495834485305476,0.04265484980669603
0.361,5.15,0.09224365506307013,0.1691340773688965,0.061495850755103755,0.04075523817860841
0.361,5.3,0.09224362574665847,0.16777979109703697,0.0614958227045033,0.039018591300556925
0.361,5.45,0.09224363903227065,0.16654247223975088,0.06149578673999889,0.037425291044237655
0.361,5.6,0.0922437089561545,0.1654099306550534,0.06149588965034729,0.03595871349422094
0.361,5.75,0.09224361788520521,0.16437088062689997,0.06149584414378695,0.03460443689302683
0.361,5.9,0.09224366374768421,0.16341628276041836,0.061495820504564924,0.03335028120559745
0.361,6.05,0.09224372691959035,0.16253767250482382,0.06149586583150072,0.03218569486378977
0.361,6.2,0.0922436748517311,0.1617273914688414,0.0614958253258443,0.031101438247600467
0.361,6.35,0.09224373008552213,0.16097930127974525,0.06149588592483529,0.03008961031757635
0.361,6.5,0.09224369026497245,0.16028723285680396,0.06149585656750258,0.029143154526911675
0.361,6.65,0.0922436586576659,0.1596462389746814,0.061495843172396994,0.02825599543645746
0.361,6.8,0.09224361318211324,0.15905170876641142,0.06149584064124288,0.02742274090848352
0.361,6.95,0.09224369335394694,0.15849971281474412,0.06149586111424937,0.026638627170043328
0.361,7.1,0.09224366442833493,0.15798627681425187,0.06149582979782806,0.025899406907578
0.361,7.25,0.09224366634954181,0.15750831512484564,0.06149579865463388,0.025201339033752594
0.361,7.4,0.09224348143812437,0.15706257318185377,0.061495678151635716,0.024541042093556814
0.361,7.55,0.09224368329421163,0.15664733573381673,0.06149585444504313,0.023915641969203046
0.361,7.7,0.09224362466026019,0.15625907796670524,0.06149580034621338,0.023322266021616696
0.361,7.85,0.0922436115934383,0.1558962017783782,0.06149579936467625,0.022758587387585245
0.361,8.0,0.09224362750760808,0.1555566989066625,0.061495811425510694,0.022222402711377424
0.381,0.5,0.10314957757683225,4.1835874899703373e-38,0.06876641182574697,0.7637237582894209
0.381,0.65,0.10314959578547786,-5.4645076341131705e-31,0.0687664252679403,0.7637237615248612
